profile,skills
data_scientist,"python, sql, power_bi, spark"
data_scientist,"sql, python, java"
data_scientist,"sql, kafka, snowflake"
data_analyst,"python, excel, power_bi"
data_engineer,"sql, python, tableau"
data_scientist,"javascript, react, nodejs, git"
data_engineer,"spark, ci_cd, sql, python, scala, hadoop, kafka"
data_scientist,"spark, databricks, azure, sql, python"
mlops_engineer,"ci_cd, python, java, kubernetes, elasticsearch, sql, spark, flink, databricks, mlflow, github"
data_analyst,"sagemaker, python, tableau, spark, sql, ci_cd, gpt"
ml_engineer,"python, numpy, pandas, pytorch, tensorflow, jupyter"
mlops_engineer,"gpt, python, sql, r, aws, bigquery, kubernetes, docker, git"
ai_researcher,"python, git, ci_cd, pytorch, tensorflow"
data_scientist,"sql, power_bi, mongodb"
ml_engineer,"python, jupyter, tensorflow, pandas, numpy, mlflow, wandb, databricks, gcp, aws, azure"
data_analyst,"python, go, java, scala, aws, azure, gcp"
data_scientist,"aws, glue, s3"
data_scientist,"sql, python, git, gitlab"
mlops_engineer,"azure, snowflake, javascript, python"
data_engineer,"java, scala, python, aws, sql, hadoop, kafka, spark, mongodb, snowflake, linux, bash"
data_analyst,"sql, python, r"
data_engineer,"ci_cd, python, snowflake, airflow, kubernetes, docker, spark, sql, r, kafka"
data_analyst,"sql, tableau, statistics"
data_scientist,"sql, python, azure, aws, ci_cd"
data_engineer,"sql, python, java, aws, spark"
data_scientist,"statistics, tableau, python, r"
ml_engineer,"java, jupyter, databricks, spark, ci_cd, docker, kubernetes"
ml_engineer,"python, numpy, pandas, pytorch, tensorflow, jupyter, gcp, aws, azure, mlflow, wandb, databricks"
data_scientist,"r, python, sql, pytorch, tensorflow, transformers, langchain, spacy, statistics"
data_engineer,"postgresql, sql, linux, python, ci_cd, bash"
data_scientist,"hadoop, spark, python, r, sql"
data_engineer,"python, scala, spark, hadoop, sql, snowflake, aws, gcp, azure"
data_scientist,"azure, gcp, aws, snowflake"
data_engineer,"java, scala, python, snowflake, hadoop, kafka, spark, sql, linux, mongodb, aws, azure, gcp"
data_engineer,"python, sql, airflow, spark, kafka, aws, ci_cd"
data_scientist,"sql, linux, spark, python"
data_engineer,"azure, sql, python, spark, snowflake, dataflow, ci_cd"
data_engineer,"aws, hadoop, java, kafka, mongodb, sql, python, scala, snowflake, spark"
data_scientist,"time_series, r, python, sql, statistics"
data_analyst,"sql, python, databricks, azure_ml"
ml_engineer,"python, airflow, kubeflow, pytorch, tensorflow, jax, mlflow, terraform, kubernetes"
mlops_engineer,"python, hadoop, spark"
data_scientist,"r, python, tableau, excel"
data_engineer,"hadoop, airflow, kafka, databricks, lambda, terraform, git, ci_cd, tableau, power_bi, scala, java, python, bash"
data_scientist,"sql, java, javascript, angular, react, python, lambda"
data_scientist,"aws, azure, gcp"
mlops_engineer,"gpt, python, sql, aws, gcp, azure, docker, kubernetes, git, tableau, power_bi"
data_analyst,"sql, power_bi, python"
data_engineer,"python, mongodb, django, flask, dataflow, aws, docker, git"
data_analyst,"python, r, spark, sql"
ml_engineer,"python, scala, java, scikit-learn, pytorch, dask, spark, tensorflow, aws, azure, gcp, ci_cd"
data_scientist,"sql, python, r, aws"
data_scientist,"linux, python, power_bi, tableau, azure_ml, ci_cd"
data_scientist,"aws, python, sql, scala"
data_engineer,"go, python, java, scala, kafka, spark, elasticsearch"
ml_engineer,"python, sql, github, aws, azure, gcp, kafka, gpt"
ml_engineer,"python, numpy, pandas, pytorch, tensorflow, jupyter, mlflow, wandb, databricks"
data_scientist,"tableau, power_bi, python, sql"
mlops_engineer,"gpt, python, sql, aws, gcp, azure, docker, kubernetes"
data_engineer,"aws, hadoop, java, kafka, mongodb, sql, python, scala, snowflake, spark"
data_analyst,"sql, python, tableau, power_bi"
data_scientist,"statistics, r, python, sql"
data_engineer,"python, r, javascript, react, angular, sql, tableau, hadoop, spark, mongodb, elasticsearch"
data_analyst,"sql, excel, power_bi, tableau, statistics"
data_scientist,"aws, gcp, azure, python, pandas, numpy, spark, scala, java, sql, bash, glue, jupyter, git, ci_cd"
data_engineer,"databricks, sql, python, spark, power_bi, tableau"
data_scientist,"sql, tableau, r, python"
mlops_engineer,"python, scala, tensorflow, keras, pytorch, sql, aws, azure, gcp"
data_scientist,"python, xgboost, gcp, numpy, pandas, pytorch, tensorflow, aws"
data_scientist,"hadoop, aws, snowflake, databricks"
ml_engineer,"python, numpy, pandas, pytorch, tensorflow, jupyter"
data_scientist,"statistics, sql, r, python, tensorflow"
mlops_engineer,"python, sql, java"
ml_engineer,"tensorflow, pytorch, numpy, pandas, linux, python, go, git, ci_cd"
data_scientist,"kubernetes, docker, terraform, ci_cd, gcp, python"
data_engineer,"python, spark, sql, databricks, power_bi"
data_engineer,"python, java, scala, bash"
data_engineer,"hadoop, spark, linux, bash, kafka, gcp, aws, mongodb"
data_engineer,"python, go, docker, kubernetes, aws, airflow, spark, postgresql"
data_scientist,"statistics, python, r, sql, tableau, linux, docker, kafka, numpy, kubeflow, pytorch, tensorflow, ci_cd, gitlab"
data_scientist,"python, bash, linux"
data_scientist,"python, azure, aws, gcp, snowflake, git, statistics"
data_scientist,"sql, python, r"
data_engineer,"javascript, sql, linux"
data_engineer,"java, spark, gitlab, s3, snowflake, python, sql"
data_engineer,"aws, gcp, snowflake, airflow, dbt, python, sql, tableau, hadoop, spark, elasticsearch, mongodb, redis"
data_scientist,"gpt, pytorch, tensorflow, statistics"
data_engineer,"angular, scala, spark, postgresql, python, sql, java, aws, azure, gcp, hadoop, kafka, mongodb, snowflake, bash"
ml_engineer,"python, tensorflow, pytorch, gpt"
data_analyst,"python, r, sql, tableau"
data_analyst,"sql, power_bi, python"
data_engineer,"sql, s3, spark"
data_scientist,"statistics, python, sql, spark, pytorch, r"
data_engineer,"sql, python, java, scala, kubernetes, aws, gcp, azure"
data_engineer,"python, java, scala, sql, aws, azure, gcp, hadoop, kafka, spark, mongodb, snowflake, bash"
data_scientist,"sql, python, r, tableau, statistics"
data_scientist,"azure, aws, gcp, github, snowflake, bigquery, docker, kubernetes, ci_cd, bash, python"
data_analyst,"sql, python, power_bi, excel, hadoop, sagemaker"
data_engineer,"sql, dbt, seaborn, mongodb, airflow, python, snowflake"
data_scientist,"sql, python, r, aws"
data_scientist,"aws, azure, gcp"
data_engineer,"java, scala, python, snowflake, bash, tableau, aws, azure, gcp"
data_engineer,"javascript, typescript, angular"
mlops_engineer,"sql, python, java, scala, aws, azure"
data_scientist,"aws, glue, tableau, sql, spark, python"
data_scientist,"python, tensorflow, pytorch, keras, scikit-learn, hadoop, spark, aws, azure, gcp"
data_scientist,"sql, python, java, javascript"
data_engineer,"sql, hadoop, java, snowflake, tableau, power_bi, r"
data_engineer,"java, scala, python, snowflake, aws, azure, gcp, hadoop, kafka, spark, sql, linux"
data_scientist,"r, python, sql, hadoop"
ml_engineer,"python, sql, linux"
data_scientist,"sql, r, statistics"
data_engineer,"java, scala, python, spark, glue, sql"
data_engineer,"azure, gcp, aws, sql, bash, snowflake, glue"
data_engineer,"python, sql, scala, java, aws, azure, gcp, hadoop, kafka, spark, mongodb, snowflake"
data_engineer,"spark, flink, python, aws, sql"
ml_engineer,"python, aws, gcp, sql, statistics, probability, linear_algebra, calculus"
data_engineer,"java, scala, python, snowflake, aws, azure, gcp, hadoop, kafka, spark, sql, mongodb, bash"
data_scientist,"r, python, time_series"
data_engineer,"python, nodejs, java, pandas, ci_cd, git, angular, react, tableau, power_bi, numpy"
data_analyst,"python, r, spark, sql, aws, statistics"
data_scientist,"gcp, pytorch, tensorflow, python, numpy, pandas, ci_cd, aws"
data_scientist,"sql, r, python, tableau"
data_scientist,"python, spark, sql, hadoop"
data_scientist,"power_bi, excel, azure"
data_engineer,"java, scala, python, snowflake, aws, azure, gcp, sql, hadoop, kafka, spark, mongodb"
data_scientist,"aws, snowflake, tableau"
mlops_engineer,"hadoop, python, java, spark, snowflake, airflow, terraform, gitlab, ci_cd, kafka, elasticsearch"
data_scientist,"git, python, sql, linux, gitlab, postgresql, bash, tableau, aws, azure, gcp"
data_scientist,"aws, azure, gcp"
data_scientist,"ci_cd, git, docker, kubernetes, hadoop, spark, flink, mongodb, elasticsearch, tableau, power_bi, python, java, scala, sql"
data_engineer,"sql, hadoop, java, scala, python, bash"
data_scientist,"statistics, python, scala, java, r, spark, hadoop, databricks, snowflake, sql, time_series"
data_scientist,"python, databricks, power_bi, gpt"
data_engineer,"sql, snowflake, mongodb"
data_engineer,"bash, python, redis"
data_scientist,"tableau, python, r, spark, statistics"
data_engineer,"python, java, spark, kafka, ci_cd"
data_scientist,"azure, gcp, aws"
data_scientist,"databricks, python, sql, dataflow"
data_scientist,"sql, python, java"
data_engineer,"sql, aws, mongodb, dbt, python, airflow, snowflake"
data_analyst,"power_bi, tableau, databricks"
ml_engineer,"python, r, sql, statistics, aws, azure, hadoop, spark"
data_scientist,"sql, python, r, aws"
data_engineer,"scala, spark, postgresql, angular, hadoop, kafka, sql, aws, azure, gcp, mongodb, snowflake, java, python, bash"
data_scientist,"java, linux, ci_cd, python"
data_scientist,"java, hadoop, spark, gcp, ci_cd, git"
data_scientist,"linux, python, bash"
ml_engineer,"excel, tableau, sql"
data_scientist,"python, spark, dataflow, kubernetes"
data_engineer,"mongodb, kafka, tableau, javascript, sql"
data_scientist,"python, r, scala, julia, sql, postgresql, aws, spark, ci_cd"
data_analyst,"power_bi, tableau, excel, sql, bigquery"
data_scientist,"azure, power_bi, databricks, sql, python"
data_analyst,"sql, tableau, excel, python, r, statistics"
data_engineer,"postgresql, github, gcp, bigquery, dataflow, vertex_ai, python, java, sql"
data_engineer,"python, aws, airflow, snowflake, hadoop, scala, spark, postgresql, angular, bash, sql, java, kafka, mongodb"
data_engineer,"statistics, sql, excel"
data_engineer,"sql, azure, power_bi, azure_ml, databricks, python, scala, github"
data_analyst,"sql, r, python, tableau, power_bi"
data_scientist,"statistics, python, sql"
data_analyst,"sql, tableau, excel, python, r"
data_engineer,"postgresql, sql, linux, git"
data_scientist,"nodejs, mongodb, redis, elasticsearch, aws, ci_cd, docker, pandas"
data_engineer,"aws, python, spark, ci_cd, terraform, sql, lambda, glue"
ml_engineer,"python, gcp, vertex_ai, mlflow, terraform, kubernetes, pytorch, tensorflow, jax, airflow, kubeflow"
data_scientist,"azure, aws, gcp, sql, linux, python, bash"
data_scientist,"statistics, python, sql, aws, spark"
ml_engineer,"python, pandas, numpy, seaborn, scikit-learn, sql, statistics"
data_scientist,"excel, tableau, sql, r, python, hadoop, mongodb, spark"
data_engineer,"aws, gcp, dbt, spark, flink, kafka, python, sql"
data_scientist,"sql, azure, aws, ci_cd"
data_analyst,"sql, python, r"
data_engineer,"python, go, java, aws, gcp, sql, postgresql, ci_cd, terraform, docker, kubernetes"
data_scientist,"spark, python, r, sql, javascript, java"
data_scientist,"sql, kafka, snowflake, github"
data_analyst,"sql, r, python, tableau, power_bi"
data_analyst,"power_bi, sql, excel"
data_engineer,"python, go, aws, airflow, spark, snowflake"
data_engineer,"java, scala, python"
data_engineer,"sql, tableau, power_bi, git, ci_cd"
data_scientist,"r, python, sql, statistics, hadoop, spark, aws, azure, gcp"
data_scientist,"databricks, spark, sql"
data_scientist,"python, spark, aws, lambda, sql, statistics"
data_analyst,"python, sql, statistics"
data_engineer,"python, pytorch, tensorflow"
data_scientist,"airflow, python, bash, snowflake, databricks, azure"
data_engineer,"python, git, tableau"
data_engineer,"aws, hadoop, sql, python, airflow, github, ci_cd, tableau"
data_engineer,"scala, spark, java, go, python, bash, hadoop, sql, linux"
data_engineer,"airflow, spark, aws, docker, elasticsearch, kubernetes, lambda, postgresql, python, redis, sql"
data_scientist,"aws, azure, gcp, snowflake, databricks, glue, sql, jupyter, git, ci_cd"
ml_engineer,"python, scikit-learn, tensorflow, pytorch, keras, docker, linux, git, kubernetes, sql, postgresql, snowflake, aws"
ml_engineer,"python, tensorflow, gcp, aws, azure, sql, mlflow, wandb, scala"
data_engineer,"python, java, scala, hadoop, spark, kafka, mongodb, snowflake"
data_engineer,"java, scala, sql, kafka, spark"
data_scientist,"sql, python, airflow"
data_scientist,"statistics, python, tensorflow, scikit-learn, airflow, sql, spark"
data_scientist,"statistics, gcp, bigquery"
data_scientist,"python, r, sql, hadoop, spark, statistics"
data_engineer,"docker, mongodb, javascript, git, linux"
ml_engineer,"xgboost, pytorch, sagemaker"
data_scientist,"python, jupyter, git, gitlab, docker, kubernetes, spark, tensorflow"
data_engineer,"postgresql, sql, statistics, mongodb"
data_scientist,"python, spark, scikit-learn, xgboost, sql, power_bi, kubernetes, git, hadoop, aws, gcp, azure"
data_scientist,"sql, java, python, linux, aws, azure, git, github, ci_cd, docker, kubernetes, terraform"
ml_engineer,"python, linux, pytorch, tensorflow, kubeflow"
data_scientist,"dbt, snowflake, tableau, power_bi, sql, hadoop, python, dataflow, excel"
data_scientist,"sql, python, statistics"
data_scientist,"power_bi, azure, sql"
data_scientist,"linux, github, gitlab"
data_scientist,"python, airflow, bigquery, sql, postgresql, tableau, time_series, git"
data_scientist,"statistics, airflow, spark, databricks, snowflake, docker, python, sql"
ml_engineer,"python, numpy, pandas, pytorch, tensorflow, jupyter"
ml_engineer,"python, tensorflow, pytorch, docker, kubernetes"
data_scientist,"sql, java, javascript, angular, react, python, lambda"
data_scientist,"numpy, pandas, scikit-learn, tensorflow, keras, nltk, bert, python, r, hadoop, spark, sql"
data_scientist,"python, r, scala, spark, sql"
data_scientist,"linux, scala, python, r"
ml_engineer,"tensorflow, pytorch, xgboost, scala, spark, python, statistics"
data_scientist,"python, numpy, pandas, matplotlib, seaborn, scikit-learn, keras, tensorflow, pytorch"
data_engineer,"java, scala, python, aws, azure, gcp, hadoop, kafka, spark, sql, mongodb, snowflake"
ml_engineer,"python, sql, github, gpt"
data_scientist,"plotly, gcp, statistics, r, python, aws, azure"
ml_engineer,"python, scala, java, scikit-learn, pytorch, dask, spark, tensorflow"
data_scientist,"sql, python, r, snowflake"
mlops_engineer,"python, go, java, javascript, linux, git, kubernetes, terraform"
data_engineer,"spark, scala, python, java, terraform, ci_cd"
data_scientist,"python, sql, excel"
data_engineer,"java, scala, python, snowflake, aws, azure, gcp, hadoop, kafka, spark, sql, mongodb, bash"
data_scientist,"python, sql, aws, gcp, statistics"
data_scientist,"sql, python, r, java, postgresql, mongodb, aws, databricks, github"
data_engineer,"pytorch, tensorflow, jax"
ml_engineer,"python, scala, java, ci_cd, aws, azure, gcp, spark, tensorflow, pytorch, scikit-learn, dask"
data_scientist,"python, r, aws, sql"
data_scientist,"java, r, python"
data_engineer,"hadoop, spark, kafka, sql, python"
data_engineer,"mongodb, databricks, kafka, azure, gcp, sql, bash, linux"
data_engineer,"spark, scala, airflow, elasticsearch, gcp, java, docker, kubernetes, ci_cd, git, python, go"
data_engineer,"tableau, bigquery, sql, aws, statistics"
data_engineer,"python, snowflake, airflow, kubernetes, docker, spark, sql, ci_cd, kafka"
data_analyst,"python, spark, pandas, numpy, tableau, ci_cd, gpt, sql"
data_engineer,"java, scala, python, snowflake, aws, azure, gcp, hadoop, kafka, spark, sql, bash, mongodb"
data_engineer,"python, git, gcp, javascript"
data_scientist,"sql, r, python, statistics"
data_analyst,"statistics, excel, tableau"
data_scientist,"spark, aws, azure, gcp, sql, python, scala, hadoop, kafka"
data_analyst,"sql, r, power_bi, statistics"
data_engineer,"hadoop, spark, python, scala, java, sql, kubernetes, github, databricks, mlflow, power_bi"
data_scientist,"sql, postgresql, mongodb, elasticsearch, kafka, snowflake, hadoop, databricks, aws, azure, gcp, github, kubernetes, ci_cd, terraform"
data_scientist,"sql, python, r, aws"
data_engineer,"python, java, scala, sql, snowflake, bash, aws, azure, gcp, hadoop, kafka, spark, mongodb"
data_scientist,"r, python, git, docker, pytorch"
data_scientist,"excel, power_bi, sql, r, python, statistics"
data_engineer,"java, scala, python, snowflake, javascript, aws, azure, gcp, hadoop, kafka, spark, sql, mongodb, tableau, bash"
data_scientist,"statistics, r, python, sql"
ml_engineer,"statistics, python, r, tensorflow, pytorch"
data_analyst,"sql, python, r, tableau, power_bi"
ml_engineer,"python, r, scala, aws, docker, airflow, databricks, spark, snowflake, kafka, flink"
data_scientist,"sql, statistics, power_bi"
data_scientist,"sql, power_bi, aws, kafka"
data_engineer,"kubernetes, kafka, airflow, python, sql, gpt"
data_scientist,"databricks, python, scala, sql"
data_analyst,"sql, r, python, tableau, power_bi"
data_engineer,"python, java, scala, sql, hadoop, kafka, spark, mongodb, snowflake"
data_scientist,"statistics, sql, hadoop, snowflake, databricks, python, scala, java, r, spark"
mlops_engineer,"azure_ml, databricks, scikit-learn, git, python, spark"
data_analyst,"power_bi, tableau, sql"
ml_engineer,"python, scala, java, aws, azure, gcp, scikit-learn, pytorch, dask, spark, tensorflow, databricks, snowflake"
ml_engineer,"python, numpy, pandas, pytorch, tensorflow, jupyter, gcp, aws, azure, mlflow, wandb, databricks"
data_analyst,"statistics, r, python, sql, tableau, power_bi"
data_analyst,"sql, python, tableau, power_bi, snowflake, databricks, bigquery, aws, dbt"
data_engineer,"python, scala, java, airflow, spark, kafka"
data_analyst,"sql, python, r"
data_scientist,"python, gpt, aws, gcp, azure, hadoop, spark, scala, tableau, sql"
data_engineer,"python, go, java, scala, kafka, databricks, snowflake, airflow, spark, flink, kubernetes, docker, ci_cd, git"
data_scientist,"python, sql, aws, gcp, azure, hadoop, ci_cd"
data_engineer,"aws, hadoop, java, kafka, azure, mongodb, sql, python, scala, snowflake, spark"
data_analyst,"python, tableau, postgresql, excel, github"
data_scientist,"tableau, python, spark, sql, excel, hadoop"
data_scientist,"statistics, sql, python"
data_engineer,"spark, python, sql"
data_analyst,"sql, python, r, tableau, power_bi"
ml_engineer,"python, numpy, pandas, pytorch, tensorflow, jupyter"
ai_researcher,"python, statistics, tensorflow"
ml_engineer,"python, numpy, scikit-learn, spacy, nltk, pytorch, tensorflow, keras, aws, azure"
data_scientist,"sql, python, r, aws"
data_scientist,"statistics, python, sql"
ml_engineer,"aws, python, scala, java, scikit-learn, pytorch, dask, spark, tensorflow, ci_cd"
data_scientist,"aws, docker, gcp, java, python, react, nodejs, kubernetes, terraform, kafka"
data_engineer,"python, django, sql, mongodb, spark, flink, databricks, aws"
data_scientist,"python, aws, spark, time_series, sql"
ml_engineer,"python, numpy, pandas, pytorch, tensorflow, jupyter"
data_engineer,"aws, linux, java, python, scala, sql, hadoop, spark, kafka, snowflake, gcp, azure, mongodb"
data_scientist,"databricks, tableau, power_bi, sql, aws, azure, gcp"
data_engineer,"sql, postgresql, docker, kubernetes, aws, java, python"
ml_engineer,"python, spark, kubernetes, docker"
data_scientist,"python, spark, dask, r, ci_cd"
data_scientist,"statistics, python, r, sql, hadoop, spark, aws, azure, gcp"
data_analyst,"sql, python, r"
data_scientist,"python, sql, numpy, pandas, scikit-learn, jupyter, keras, statistics"
data_engineer,"ci_cd, python, snowflake, airflow, kubernetes, docker, spark, sql, r, kafka"
data_engineer,"python, javascript, java, git, azure, gcp, postgresql, hadoop, spark, snowflake, bigquery"
ml_engineer,"docker, kubernetes, airflow, ec2, s3, python, pytorch, tensorflow"
data_engineer,"ci_cd, aws, azure, gcp, sql, python, scala, spark, hadoop, kafka"
data_scientist,"sql, python, r, aws"
data_analyst,"sql, python, r"
ml_engineer,"python, numpy, pandas, pytorch, tensorflow, jupyter, mlflow, wandb, databricks"
data_analyst,"azure, gcp, snowflake, spark"
data_analyst,"sql, python, r"
data_engineer,"python, sql, aws, azure, gcp, r"
data_scientist,"azure, aws, gcp, python, r, snowflake, statistics, git"
data_analyst,"sql, tableau, python, r, statistics, databricks, jupyter, snowflake, airflow, github"
ml_engineer,"python, linux, git"
data_scientist,"databricks, python, scala, sql"
ml_engineer,"pytorch, tensorflow, python, transformers"
data_scientist,"python, java, r, hadoop, spark, sql, tensorflow, pytorch, keras, scikit-learn, pandas, numpy, matplotlib, seaborn, jupyter, linux, statistics"
data_engineer,"python, sql, scala, java, aws, azure, gcp, hadoop, kafka, spark, mongodb, snowflake, bash"
ml_engineer,"python, scala, java, databricks, snowflake"
data_scientist,"databricks, snowflake, kafka"
data_analyst,"sql, tableau, excel, python, r"
data_analyst,"python, r, sql, time_series"
mlops_engineer,"azure_ml, postgresql, terraform, git, github, ci_cd"
data_analyst,"tableau, power_bi, sql, r, python"
data_scientist,"statistics, sql, r, python, pandas"
data_scientist,"sql, python, excel"
data_engineer,"python, aws, airflow, snowflake, bash"
ml_engineer,"python, tensorflow, pytorch, docker, kubernetes"
data_analyst,"statistics, python, r, sql, tableau, power_bi, excel, probability, calculus, linear_algebra"
data_scientist,"sql, java, python, calculus, excel, scikit-learn, tensorflow, pytorch, spark, scala, r, tableau, power_bi, time_series"
data_analyst,"statistics, sql, python, r"
data_scientist,"linux, jupyter, docker, aws"
data_scientist,"sql, r, python, tableau"
data_engineer,"sql, python, snowflake, power_bi, tableau"
data_engineer,"django, lambda, nextjs, typescript, docker, terraform, aws, python"
data_scientist,"python, r, sql, snowflake"
mlops_engineer,"snowflake, databricks, aws, docker, kubernetes"
data_scientist,"python, numpy, sql, statistics"
data_scientist,"python, spark, sql, gpt"
data_engineer,"scala, spark, kafka, flink, go"
data_scientist,"statistics, time_series, python, r, tableau, power_bi, sql"
data_scientist,"statistics, tableau, r, python, hadoop, gcp, sql"
data_engineer,"postgresql, sql, aws, python, java, ci_cd, go, react, bash"
data_scientist,"databricks, spark, sql, python, scala, aws, azure, gcp, kafka, hadoop"
data_analyst,"statistics, sql, aws, azure, gcp"
ml_engineer,"gpt, pytorch, tensorflow, python"
data_scientist,"sql, python, statistics, dbt"
data_analyst,"python, spark, pandas, numpy, tableau, ci_cd, gpt"
data_engineer,"sql, dbt, airflow, snowflake, mongodb"
ml_engineer,"xgboost, pytorch, sagemaker, aws"
data_engineer,"hadoop, spark, linux, python, java, r, sql"
data_scientist,"sql, python, glue, snowflake, mongodb, elasticsearch, aws"
data_scientist,"sql, python, r, aws"
data_engineer,"python, aws, airflow, snowflake, hadoop, spark, postgresql, angular, scala, sql, java, kafka, bash"
data_scientist,"sql, postgresql, snowflake, tableau"
data_scientist,"sagemaker, python, r, java, pandas, numpy, hadoop, spark, snowflake, sql"
ml_engineer,"ci_cd, python, scala, java, scikit-learn, pytorch, dask, spark, tensorflow"
data_engineer,"java, scala, python, sql, snowflake, hadoop, kafka, spark, mongodb, linux, aws, azure, gcp"
data_analyst,"sql, tableau, power_bi"
data_scientist,"python, r, java, sql, hadoop, spark"
data_engineer,"python, sql, snowflake, airflow, kubernetes, docker, spark, kafka, r, ci_cd"
ml_engineer,"python, scala, sql, hadoop, spark, linear_algebra, probability, statistics"
data_engineer,"kubernetes, spark, tensorflow, airflow"
data_engineer,"sql, python, rust, julia, postgresql, mongodb, docker, kubernetes, ci_cd, azure, gcp, aws, git"
data_engineer,"scala, spark, java, go, python, bash, hadoop, sql, linux"
data_engineer,"sql, kafka, spark, python, pandas, numpy, tableau, power_bi, matplotlib, plotly, pytorch, tensorflow, airflow, kubernetes"
data_scientist,"linux, python, bash"
data_engineer,"java, scala, python, snowflake, aws"
data_engineer,"azure, databricks, spark"
data_scientist,"statistics, python, r, sql"
data_engineer,"python, aws, airflow, snowflake, scala, spark, postgresql, angular, sql, java, hadoop, kafka, bash"
ai_researcher,"pytorch, keras, tensorflow, statistics, linear_algebra, calculus"
data_scientist,"r, python, sql, tableau, power_bi"
data_engineer,"python, glue, docker, spark, hadoop, databricks, r, sql, git"
data_analyst,"power_bi, tableau, snowflake, sql, python, r"
mlops_engineer,"python, spark, numpy, pandas, scikit-learn, hadoop, statistics, gpt"
data_scientist,"power_bi, tableau, python, sql, azure, aws"
ai_researcher,"xgboost, python, r"
data_engineer,"azure, databricks, sql, python, power_bi, r"
data_analyst,"aws, dbt, snowflake, ci_cd, terraform, sql, python, azure, databricks"
data_engineer,"python, aws, airflow, snowflake, scala, spark, postgresql, angular, hadoop, kafka, sql, bash"
data_scientist,"pytorch, huggingface, spark, langchain, time_series, python, sql, aws"
data_scientist,"statistics, python, sql, r"
data_scientist,"sql, python, r, aws"
data_scientist,"hadoop, sql, aws, lambda, java, python, scala, spark"
data_scientist,"python, r, aws"
data_scientist,"python, r, scala, spark"
data_engineer,"python, scala, java, snowflake, bash, hadoop, kafka, spark, sql, mongodb"
data_scientist,"python, numpy, pandas, matplotlib, seaborn, scikit-learn, keras, tensorflow, pytorch"
data_scientist,"python, r, sql"
data_engineer,"spark, python, databricks, hadoop, ci_cd, git, sql, java, scala, azure, kafka, snowflake"
ml_engineer,"python, scala, go, spark, tensorflow, pytorch, sql, aws, gcp, azure, hadoop, git"
data_scientist,"python, tensorflow, aws, pytorch, azure, gcp, spark, dask, pandas, linux, numpy"
data_analyst,"python, spark, pandas, numpy, tableau, ci_cd, aws, gpt"
data_engineer,"spark, ci_cd, sql, python, scala, hadoop, kafka, aws, azure, gcp"
data_scientist,"sql, python, r, aws, hadoop, spark, git, statistics"
data_scientist,"langchain, pytorch, transformers, statistics"
data_scientist,"python, aws, statistics, sql, spark, xgboost, pandas, dask, scikit-learn, hadoop"
data_scientist,"statistics, python, sql, r"
data_scientist,"python, power_bi, tableau, sql"
ml_engineer,"linear_algebra, statistics, pytorch, tensorflow, aws, gcp"
data_analyst,"sql, python, r"
data_scientist,"sql, hadoop, spark, tableau, power_bi, aws, azure, gcp"
ml_engineer,"python, pytorch, aws, git, transformers, docker, kubernetes, sagemaker, ci_cd, kubeflow"
data_analyst,"sql, r, python, tableau, power_bi"
data_scientist,"sql, statistics, bigquery"
data_engineer,"aws, hadoop, java, kafka, linux, azure, mongodb, sql, python, scala, bash, snowflake, spark"
data_scientist,"statistics, time_series, hadoop, python, java, r, scikit-learn, postgresql, tableau, power_bi, plotly, sql"
data_engineer,"spark, ci_cd, hadoop, kafka, sql, python, scala, aws, azure, gcp"
data_engineer,"sql, python, java, aws"
data_engineer,"gcp, bigquery, dataflow, javascript, python, spark"
ml_engineer,"python, django, postgresql, kubernetes, airflow, gcp, aws, gitlab, ci_cd, docker"
data_scientist,"r, tableau, python, spark, statistics"
ml_engineer,"django, postgresql, kubernetes, airflow, gcp, aws, gitlab, docker, ci_cd"
data_engineer,"python, aws, airflow, snowflake, scala, spark, postgresql, angular, hadoop, kafka, sql, mongodb"
data_engineer,"sql, python, glue, lambda"
data_scientist,"sql, python, r, tableau, statistics"
data_engineer,"python, statistics, sql, hadoop, spark, kafka"
data_scientist,"python, r, sql"
data_analyst,"sql, python, r, scala, postgresql, jupyter, power_bi, tableau"
data_scientist,"azure, aws, snowflake, databricks"
data_scientist,"aws, python, java, scala, nodejs, sql"
cv_engineer,"python, pytorch, tensorflow, scikit-learn, opencv"
data_scientist,"hadoop, spark, sql, gcp, aws, kafka, github, mongodb"
data_scientist,"python, scikit-learn, tensorflow, keras, pytorch, docker, kubernetes, aws, azure, gcp, bash, linux, statistics"
data_engineer,"python, sql, spark, snowflake, dbt, postgresql, mongodb, hadoop"
data_engineer,"gpt, terraform, python, java, angular, langchain"
data_scientist,"python, spark, pandas, numpy, linux"
data_engineer,"python, aws, airflow, snowflake, scala, spark, postgresql, angular, hadoop, kafka, sql, mongodb"
data_scientist,"statistics, python, r, hadoop, spark, sql, excel, power_bi, jupyter"
data_analyst,"statistics, r, python, excel, tableau, power_bi, sql"
data_analyst,"sql, python, r, tableau, azure, statistics"
data_scientist,"python, r, scala, aws, docker, airflow, databricks, spark, tableau, statistics, snowflake"
data_engineer,"java, scala, python, snowflake, hadoop, kafka, spark, sql, linux, aws, azure, gcp, mongodb"
data_scientist,"excel, sql, tableau"
data_scientist,"python, sql, r, scikit-learn, xgboost, tensorflow, pytorch, transformers, statistics, aws, gcp"
data_engineer,"aws, python, java, react"
